MSG	892615 TRIAL 16 START
MSG	893257 RECCFG P 500 2 1 
MSG	893257 GAZE_COORDS 0.00 0.00 1919.00 1079.00
MSG	893258 !MODE RECORD P 500 2 1
START	893270 	LEFT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	GAZE	LEFT	RATE	 500.00	TRACKING	P	FILTER	2
SAMPLES	GAZE	LEFT	RATE	 500.00	TRACKING	P	FILTER	2
893976	  994.8	  545.7	  267.0	.
893978	  994.1	  545.8	  268.0	.
893980	  993.6	  545.7	  268.0	.
893982	  994.3	  545.7	  266.0	.
893984	  994.1	  545.0	  265.0	.
893986	  994.8	  545.1	  263.0	.
893988	  995.0	  545.1	  263.0	.
893990	  995.1	  544.9	  265.0	.
893992	  994.3	  545.3	  267.0	.
893994	  994.0	  545.0	  267.0	.
893996	  993.8	  544.7	  266.0	.
893998	  993.7	  543.6	  265.0	.
894000	  993.8	  542.8	  263.0	.
894002	  994.7	  541.8	  263.0	.
894004	  994.9	  542.8	  263.0	.
894006	  994.4	  542.3	  264.0	.
894008	  994.1	  542.8	  264.0	.
894010	  994.3	  542.6	  263.0	.
894012	  994.2	  542.6	  263.0	.
894014	  995.1	  541.8	  261.0	.
894016	  994.8	  541.9	  260.0	.
894018	  995.1	  541.4	  259.0	.
894020	  995.2	  541.2	  259.0	.
894022	  995.2	  541.1	  258.0	.
894024	  994.4	  541.3	  258.0	.
894026	  993.1	  538.0	  258.0	.
894028	  994.0	  537.4	  257.0	.
894030	  993.2	  536.8	  257.0	.
894032	  993.6	  537.6	  257.0	.
894034	  993.1	  536.6	  256.0	.
894036	  993.0	  536.9	  254.0	.
894038	  993.4	  536.9	  254.0	.
894040	  993.0	  538.4	  254.0	.
894042	  992.4	  538.6	  254.0	.
894044	  992.7	  538.8	  254.0	.
894046	  992.8	  539.6	  254.0	.
894048	  993.7	  539.5	  254.0	.
894050	  993.8	  539.4	  253.0	.
894052	  993.9	  538.6	  252.0	.
894054	  993.9	  538.7	  251.0	.
894056	  993.8	  536.8	  250.0	.
894058	  993.5	  534.9	  250.0	.
894060	  993.6	  535.1	  249.0	.
894062	  994.1	  534.8	  248.0	.
894064	  993.3	  535.5	  247.0	.
894066	  992.3	  535.0	  247.0	.
894068	  992.5	  535.1	  248.0	.
894070	  992.9	  535.3	  249.0	.
894072	  992.7	  535.3	  248.0	.
894074	  992.9	  535.3	  248.0	.
894076	  992.7	  535.5	  248.0	.
894078	  993.2	  535.6	  248.0	.
894080	  993.3	  535.1	  248.0	.
894082	  993.5	  535.0	  245.0	.
894084	  993.2	  535.2	  245.0	.
894086	  993.5	  535.2	  245.0	.
894088	  994.1	  535.4	  245.0	.
894090	  994.4	  535.3	  248.0	.
894092	  994.8	  535.3	  248.0	.
894094	  995.2	  535.3	  248.0	.
