MSG	797115 TRIAL 5 START
MSG	799818 DRIFTCORRECT L LEFT  at 960,540  OFFSET 0.53 deg.  -9.1,-16.8 pix.
MSG	800577 RECCFG P 500 2 1 
MSG	800577 GAZE_COORDS 0.00 0.00 1919.00 1079.00
START	800578 	LEFT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	GAZE	LEFT	RATE	 500.00	TRACKING	P	FILTER	2
SAMPLES	GAZE	LEFT	RATE	 500.00	TRACKING	P	FILTER	2
MSG	800578 !MODE RECORD P 500 2 1
801472	  983.1	  565.9	  260.0	.
801474	  981.9	  565.5	  259.0	.
801476	  981.9	  566.1	  259.0	.
801478	  982.3	  566.2	  258.0	.
801480	  982.8	  566.2	  257.0	.
801482	  983.0	  566.7	  257.0	.
801484	  982.9	  566.5	  257.0	.
801486	  982.9	  567.2	  257.0	.
801488	  982.6	  567.3	  257.0	.
801490	  982.5	  567.5	  257.0	.
801492	  982.4	  567.9	  257.0	.
801494	  983.2	  567.4	  256.0	.
801496	  984.0	  566.8	  256.0	.
801498	  983.6	  566.7	  256.0	.
801500	  983.2	  566.6	  256.0	.
801502	  983.4	  566.0	  256.0	.
801504	  983.0	  565.5	  257.0	.
801506	  982.8	  563.9	  257.0	.
801508	  982.9	  562.3	  257.0	.
801510	  982.4	  563.5	  257.0	.
801512	  982.0	  564.8	  257.0	.
801514	  981.6	  564.7	  257.0	.
801516	  981.7	  564.5	  255.0	.
801518	  981.2	  564.2	  255.0	.
801520	  982.4	  564.0	  255.0	.
801522	  981.7	  564.1	  255.0	.
801524	  981.9	  564.1	  254.0	.
801526	  982.0	  565.3	  254.0	.
801528	  982.1	  565.3	  254.0	.
801530	  982.2	  565.3	  255.0	.
801532	  982.0	  563.9	  256.0	.
801534	  981.8	  563.9	  256.0	.
801536	  982.3	  563.2	  258.0	.
801538	  982.7	  562.5	  258.0	.
801540	  982.5	  563.6	  258.0	.
801542	  982.2	  564.8	  258.0	.
801544	  982.3	  564.6	  257.0	.
801546	  982.3	  565.0	  257.0	.
801548	  982.2	  565.3	  258.0	.
801550	  982.0	  566.1	  258.0	.
801552	  981.8	  567.0	  256.0	.
801554	  981.4	  566.8	  256.0	.
801556	  981.1	  566.5	  256.0	.
801558	  980.7	  565.1	  256.0	.
801560	  981.2	  565.4	  256.0	.
801562	  979.8	  566.1	  256.0	.
801564	  980.3	  565.8	  254.0	.
801566	  979.9	  565.9	  254.0	.
801568	  980.3	  565.9	  255.0	.
801570	  980.8	  566.1	  255.0	.
801572	  981.4	  566.6	  255.0	.
801574	  981.6	  567.1	  255.0	.
801576	  981.3	  566.2	  254.0	.
801578	  981.0	  566.0	  254.0	.
801580	  980.3	  566.0	  254.0	.
801582	  980.2	  566.0	  254.0	.
801584	  980.5	  565.6	  254.0	.
801586	  980.8	  565.2	  255.0	.
801588	  981.3	  565.9	  255.0	.
801590	  981.5	  566.6	  255.0	.
801592	  981.6	  566.9	  255.0	.
801594	  981.8	  567.0	  254.0	.
801596	  982.0	  567.0	  254.0	.
801598	  982.1	  567.0	  254.0	.
801600	  981.3	  566.9	  253.0	.
801602	  981.8	  566.8	  253.0	.
801604	  982.3	  566.8	  253.0	.
801606	  984.0	  565.9	  253.0	.
801608	  983.6	  565.5	  254.0	.
801610	  983.2	  565.8	  255.0	.
801612	  983.1	  564.2	  255.0	.
801614	  982.9	  562.6	  257.0	.
801616	  982.5	  561.1	  256.0	.
801618	  982.2	  559.4	  256.0	.
801620	  981.3	  559.3	  256.0	.
801622	  981.5	  558.8	  257.0	.
801624	  981.9	  560.1	  258.0	.
801626	  982.0	  559.8	  258.0	.
801628	  982.3	  561.5	  256.0	.
801630	  982.7	  563.0	  255.0	.
801632	  982.8	  561.6	  255.0	.
801634	  981.9	  561.7	  256.0	.
801636	  981.9	  562.4	  256.0	.
801638	  982.2	  560.6	  257.0	.
801640	  982.4	  558.9	  257.0	.
801642	  983.2	  559.3	  257.0	.
801644	  983.6	  558.1	  257.0	.
801646	  983.2	  556.9	  258.0	.
801648	  982.7	  554.1	  259.0	.
801650	  982.2	  557.5	  261.0	.
801652	  982.4	  560.8	  261.0	.
801654	  982.3	  560.4	  256.0	.
801656	  982.1	  562.2	  256.0	.
801658	  981.8	  564.0	  256.0	.
801660	  980.2	  564.9	  257.0	.
801662	  980.7	  563.9	  257.0	.
801664	  981.4	  564.3	  257.0	.
801666	  980.5	  563.0	  257.0	.
801668	  980.8	  563.7	  257.0	.
801670	  980.7	  562.4	  257.0	.
801672	  980.9	  563.4	  256.0	.
801674	  981.0	  564.4	  255.0	.
801676	  980.7	  564.0	  257.0	.
801678	  980.9	  564.1	  257.0	.
801680	  980.8	  563.7	  257.0	.
801682	  981.0	  563.1	  258.0	.
801684	  981.2	  562.0	  258.0	.
801686	  981.7	  561.0	  259.0	.
801688	  981.1	  560.3	  259.0	.
801690	  981.6	  559.3	  260.0	.
801692	  982.2	  557.9	  260.0	.
801694	  982.2	  556.5	  260.0	.
801696	  982.4	  556.6	  261.0	.
801698	  982.2	  554.3	  261.0	.
801700	  982.0	  552.1	  261.0	.
801702	  982.2	  551.3	  261.0	.
801704	  981.9	  551.0	  261.0	.
801706	  981.5	  550.7	  262.0	.
801708	  981.4	  553.3	  261.0	.
801710	  981.1	  554.0	  261.0	.
801712	  981.1	  554.5	  261.0	.
801714	  981.1	  556.8	  261.0	.
801716	  981.8	  557.5	  262.0	.
801718	  980.9	  558.6	  261.0	.
801720	  980.9	  560.9	  261.0	.
801722	  981.0	  563.1	  261.0	.
801724	  980.9	  563.0	  261.0	.
801726	  980.2	  565.2	  260.0	.
801728	  980.2	  567.3	  260.0	.
801730	  980.0	  568.8	  259.0	.
801732	  981.4	  570.1	  258.0	.
801734	  982.7	  570.4	  258.0	.
801736	  982.5	  570.2	  258.0	.
801738	  982.2	  571.3	  258.0	.
801740	  981.3	  571.4	  259.0	.
801742	  981.3	  571.5	  260.0	.
801744	  981.4	  571.7	  262.0	.
801746	  981.5	  572.0	  262.0	.
801748	  981.3	  573.9	  262.0	.
801750	  981.8	  575.3	  262.0	.
801752	  981.3	  573.2	  263.0	.
801754	  982.0	  572.8	  262.0	.
801756	  982.8	  572.2	  262.0	.
801758	  984.6	  571.4	  261.0	.
801760	  986.0	  570.6	  260.0	.
801762	  987.2	  566.7	  260.0	.
801764	  989.2	  564.8	  260.0	.
801766	  991.1	  563.0	  260.0	.
801768	  991.6	  561.6	  261.0	.
801770	  991.6	  561.6	  263.0	.
801772	  991.6	  559.1	  263.0	.
801774	  991.5	  557.9	  263.0	.
801776	  991.8	  556.6	  264.0	.
801778	  991.7	  558.3	  263.0	.
801780	  991.7	  560.0	  264.0	.
801782	  991.9	  560.6	  264.0	.
801784	  991.3	  560.7	  265.0	.
801786	  990.7	  561.5	  265.0	.
801788	  990.2	  562.3	  266.0	.
801790	  991.3	  560.6	  266.0	.
801792	  991.0	  559.3	  266.0	.
801794	  990.7	  558.7	  266.0	.
801796	  988.9	  558.4	  267.0	.
801798	  988.4	  556.3	  267.0	.
801800	  988.5	  555.5	  267.0	.
801802	  988.4	  554.6	  268.0	.
801804	  989.2	  554.4	  269.0	.
801806	  989.8	  554.1	  269.0	.
801808	  990.0	  554.8	  270.0	.
801810	  990.1	  555.4	  270.0	.
801812	  990.9	  555.1	  271.0	.
801814	  991.2	  554.8	  271.0	.
801816	  991.3	  554.7	  271.0	.
801818	  991.3	  554.5	  271.0	.
801820	  992.9	  553.5	  271.0	.
