MSG	884554 TRIAL 15 START
MSG	886386 DRIFTCORRECT L LEFT  at 960,540  OFFSET 0.43 deg.  -14.3,8.2 pix.
MSG	887145 RECCFG P 500 2 1 
MSG	887145 GAZE_COORDS 0.00 0.00 1919.00 1079.00
START	887146 	LEFT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	GAZE	LEFT	RATE	 500.00	TRACKING	P	FILTER	2
SAMPLES	GAZE	LEFT	RATE	 500.00	TRACKING	P	FILTER	2
MSG	887146 !MODE RECORD P 500 2 1
887690	  962.9	  531.3	  308.0	.
887692	  962.8	  531.4	  308.0	.
887694	  962.9	  531.6	  307.0	.
887696	  962.9	  531.4	  304.0	.
887698	  963.1	  531.3	  304.0	.
887700	  963.6	  530.8	  304.0	.
887702	  964.3	  531.2	  303.0	.
887704	  965.0	  530.9	  303.0	.
887706	  965.7	  531.0	  301.0	.
887708	  965.5	  531.3	  301.0	.
887710	  965.7	  531.1	  301.0	.
887712	  965.3	  531.1	  299.0	.
887714	  964.9	  531.2	  298.0	.
887716	  965.5	  530.9	  298.0	.
887718	  966.1	  531.3	  297.0	.
887720	  965.7	  530.9	  297.0	.
887722	  965.3	  530.6	  297.0	.
887724	  964.3	  531.1	  293.0	.
887726	  964.0	  531.6	  292.0	.
887728	  963.7	  531.4	  292.0	.
887730	  962.4	  531.7	  292.0	.
887732	  962.5	  531.9	  291.0	.
887734	  962.6	  531.5	  291.0	.
887736	  963.3	  531.0	  291.0	.
887738	  964.1	  531.4	  291.0	.
887740	  964.5	  531.9	  285.0	.
887742	  965.0	  532.9	  285.0	.
887744	  965.4	  535.1	  283.0	.
887746	  964.8	  535.2	  283.0	.
887748	  964.1	  535.1	  283.0	.
887750	  964.3	  536.0	  283.0	.
887752	  964.5	  536.1	  285.0	.
887754	  964.8	  536.2	  285.0	.
887756	  965.1	  536.2	  279.0	.
887758	  965.3	  535.7	  279.0	.
887760	  965.4	  535.6	  279.0	.
887762	  965.5	  535.5	  279.0	.
